sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,label
642.42,1593.02,1411.88,552.74,2388.17,9034.68,47.53,521.13,2388.15,8122.73,8.4515,391,38.77,23.4248,0
642.66,1590.75,1415.82,553.65,2388.11,9044.88,47.36,521.46,2388.15,8122.83,8.468,393,38.89,23.3415,0
642.51,1591.65,1404.71,552.93,2388.13,9048.57,47.6,521.25,2388.14,8115.64,8.4521,396,38.82,23.3,0
642.44,1593.6,1404.11,553.42,2388.15,9046.6,47.47,521.54,2388.16,8118.87,8.4032,394,38.97,23.3032,0
642.65,1593.66,1406.28,552.4,2388.12,9039.55,47.65,521.26,2388.1,8123.17,8.4634,394,38.66,23.2498,0
642.95,1592.23,1412.44,552.26,2388.16,9046.63,47.49,521.32,2388.16,8124.05,8.4555,393,38.76,23.3037,0
642.6,1589.29,1412.51,552.64,2388.17,9046.1,47.58,520.99,2388.13,8126.2,8.431,394,38.63,23.2881,0
642.76,1585.89,1409.93,552.74,2388.18,9036.69,47.71,521.25,2388.19,8120.12,8.4389,392,38.65,23.2662,0
643.02,1589.53,1407.74,552.96,2388.16,9043.44,47.6,521.09,2388.2,8118.86,8.4104,394,38.69,23.312,0
642.83,1588.22,1415.27,553.12,2388.14,9036.08,47.49,520.85,2388.2,8120.19,8.4302,393,38.57,23.2223,0
642.73,1588.79,1402.24,552.81,2388.18,9042.94,47.83,520.92,2388.18,8121.28,8.44,394,38.66,23.2466,0
642.85,1595.82,1406.14,553.11,2388.18,9040.01,47.77,520.95,2388.19,8120.85,8.4658,393,39.0,23.2714,0
643.26,1596.98,1416.13,552.62,2388.14,9041.76,47.8,520.88,2388.17,8125.45,8.461,394,38.82,23.2748,0
643.04,1599.27,1412.75,553.24,2388.16,9038.94,47.56,520.77,2388.18,8120.11,8.443,394,38.86,23.2349,0
642.98,1592.37,1418.24,553.43,2388.21,9041.99,47.69,520.8,2388.15,8125.12,8.4792,395,38.64,23.308,0
643.16,1594.16,1408.01,552.75,2388.14,9044.17,47.68,520.69,2388.18,8123.48,8.4698,394,38.69,23.2613,0
642.95,1590.62,1419.3,552.89,2388.15,9044.16,47.56,520.84,2388.12,8124.12,8.4382,393,38.83,23.2288,0
643.48,1591.17,1413.76,552.22,2388.11,9043.4,47.81,520.39,2388.16,8121.27,8.4412,395,38.74,23.2951,0
643.02,1598.06,1418.62,553.77,2388.17,9035.85,47.61,520.49,2388.22,8112.35,8.4569,393,38.71,23.2389,0
643.1,1597.46,1412.6,552.91,2388.13,9043.29,47.58,521.11,2388.17,8117.75,8.4448,393,38.67,23.1301,0
643.76,1588.1,1411.58,552.58,2388.17,9045.39,47.81,520.47,2388.18,8120.58,8.4568,393,38.71,23.2907,0
643.27,1590.65,1413.36,552.5,2388.23,9034.19,47.84,520.38,2388.2,8118.19,8.463,395,38.71,23.159,0
643.04,1590.72,1419.56,552.63,2388.2,9036.53,47.89,521.26,2388.22,8115.89,8.4586,393,38.65,23.2519,0
642.67,1590.08,1420.24,552.61,2388.18,9033.59,47.81,520.27,2388.16,8113.49,8.4597,394,38.72,23.296,0
642.45,1589.49,1406.46,552.98,2388.19,9042.45,47.9,521.22,2388.19,8113.61,8.4434,393,38.86,23.2047,0
642.34,1596.86,1413.26,552.98,2388.2,9042.16,47.79,520.55,2388.21,8119.34,8.4592,393,38.8,23.2441,0
643.5,1594.29,1422.07,553.19,2388.18,9035.26,47.66,520.18,2388.11,8118.11,8.4593,395,38.64,23.2048,0
642.58,1588.37,1424.51,552.69,2388.23,9037.07,47.76,520.78,2388.19,8113.66,8.495,394,38.9,23.2908,0
643.33,1593.65,1412.19,552.22,2388.24,9030.85,47.89,520.38,2388.21,8112.69,8.4746,394,38.72,23.1389,0
643.12,1596.98,1415.07,552.45,2388.22,9037.95,47.87,521.02,2388.18,8120.41,8.4612,394,38.75,23.2615,0
643.28,1595.03,1423.98,552.19,2388.23,9039.96,47.92,520.5,2388.24,8119.04,8.4877,392,38.62,23.0412,0
643.36,1594.84,1421.1,551.87,2388.26,9039.02,47.74,521.32,2388.19,8117.19,8.5403,394,38.72,23.2104,0
643.07,1585.8,1412.32,552.12,2388.18,9035.7,47.98,520.07,2388.2,8114.48,8.4588,396,38.69,23.1966,0
643.63,1592.67,1419.5,552.71,2388.2,9028.39,47.84,520.78,2388.2,8115.45,8.4716,396,38.52,23.2751,0
643.36,1598.76,1412.75,552.07,2388.24,9037.8,47.89,520.61,2388.25,8119.77,8.4769,393,38.77,23.2382,0
643.12,1597.98,1415.85,552.39,2388.15,9034.86,47.61,520.91,2388.29,8112.65,8.465,394,38.7,23.2426,0
643.12,1600.23,1417.63,552.44,2388.22,9038.87,48.04,520.82,2388.21,8119.56,8.4205,395,38.65,23.1824,1
642.85,1591.85,1424.38,552.42,2388.21,9034.08,47.79,521.03,2388.23,8118.4,8.4974,395,38.61,23.1739,1
642.96,1597.53,1425.17,552.77,2388.2,9034.85,47.99,520.6,2388.2,8113.03,8.4384,393,38.67,23.1838,1
642.79,1591.54,1416.52,552.53,2388.26,9039.93,47.82,520.37,2388.21,8115.64,8.4784,394,38.79,23.2751,1
643.0,1595.57,1423.63,552.31,2388.2,9030.77,47.83,520.85,2388.27,8115.65,8.4892,395,38.46,23.1483,1
643.24,1601.17,1414.33,552.04,2388.28,9035.27,47.85,520.2,2388.23,8112.78,8.4784,396,38.73,23.1722,1
643.52,1597.95,1423.87,552.22,2388.21,9031.18,47.94,520.08,2388.16,8109.8,8.493,394,38.54,23.1882,1
642.89,1589.19,1418.5,552.43,2388.2,9032.96,47.9,520.17,2388.29,8107.62,8.486,394,38.82,23.3064,1
643.69,1598.54,1426.87,552.57,2388.25,9039.95,47.9,519.83,2388.18,8111.86,8.4985,396,38.69,23.1994,1
642.97,1588.67,1421.85,552.53,2388.26,9036.81,47.83,520.66,2388.23,8106.56,8.481,396,38.65,23.1499,1
642.9,1588.52,1418.0,552.03,2388.25,9028.21,47.97,520.3,2388.26,8112.38,8.4852,394,38.62,23.1101,1
643.51,1599.91,1417.67,552.42,2388.23,9031.19,48.03,520.11,2388.24,8113.49,8.4897,395,38.58,23.1617,1
643.6,1597.35,1421.79,551.62,2388.22,9026.19,47.85,519.95,2388.29,8113.86,8.507,394,38.54,23.1961,1
643.47,1600.41,1431.82,551.87,2388.24,9039.99,48.13,519.86,2388.26,8111.06,8.5309,394,38.56,23.1307,1
643.41,1598.87,1419.88,551.29,2388.24,9039.91,48.0,520.29,2388.29,8106.14,8.4702,394,38.54,23.1234,1
643.14,1592.26,1425.92,552.13,2388.28,9036.48,47.87,520.47,2388.28,8108.09,8.5234,396,38.65,23.1465,1
643.76,1597.4,1428.75,551.86,2388.33,9029.54,48.03,520.08,2388.26,8110.4,8.497,395,38.49,23.1716,1
643.4,1598.37,1425.56,551.97,2388.28,9037.16,48.11,519.54,2388.3,8113.17,8.4741,395,38.54,23.0704,1
643.09,1591.36,1422.0,551.31,2388.31,9032.61,48.01,519.69,2388.23,8111.01,8.513,395,38.46,23.1764,1
642.93,1601.62,1423.93,551.44,2388.25,9026.66,48.06,519.85,2388.25,8112.98,8.4835,396,38.57,23.0016,1
643.5,1597.42,1430.48,551.85,2388.24,9030.09,48.08,519.75,2388.23,8108.0,8.5218,397,38.4,23.1053,1
643.33,1598.5,1430.08,551.13,2388.29,9028.64,47.92,519.32,2388.26,8108.91,8.5212,395,38.48,23.0454,1
643.08,1601.74,1423.58,551.87,2388.31,9026.75,47.98,519.63,2388.27,8112.66,8.4834,396,38.52,23.1502,1
642.99,1601.84,1427.06,551.13,2388.29,9031.29,47.98,520.06,2388.28,8105.22,8.5162,397,38.41,23.0915,1
643.66,1606.65,1433.07,550.78,2388.34,9024.27,48.26,519.44,2388.32,8099.94,8.5239,397,38.46,22.9674,1
642.96,1600.45,1424.75,552.18,2388.3,9030.67,48.14,520.18,2388.29,8105.32,8.5017,395,38.44,23.1472,1
644.31,1598.38,1430.17,551.68,2388.34,9026.17,48.23,519.86,2388.26,8104.82,8.5523,397,38.44,23.0791,1
643.3,1605.5,1428.53,551.91,2388.29,9029.88,48.23,519.45,2388.3,8103.77,8.5114,396,38.39,23.0848,1
643.72,1600.33,1429.09,550.63,2388.34,9034.75,48.15,519.62,2388.33,8103.98,8.5147,394,38.51,23.0211,1
643.9,1598.73,1436.24,550.68,2388.3,9028.24,48.1,520.18,2388.3,8101.49,8.5229,395,38.45,23.0712,1
643.91,1597.72,1427.84,550.89,2388.32,9033.07,48.17,519.48,2388.36,8103.27,8.5519,395,38.46,23.1649,1
642.1,1590.06,1404.45,553.69,2388.1,9045.13,47.64,521.34,2388.06,8122.59,8.4538,392,38.98,23.2272,0
642.5,1591.85,1401.76,553.59,2388.13,9039.86,47.45,521.96,2388.07,8122.2,8.4161,391,38.89,23.195,0
642.62,1591.86,1404.45,553.74,2388.03,9042.85,47.6,521.15,2388.08,8123.89,8.4266,391,38.89,23.2593,0
642.49,1593.67,1402.91,553.05,2388.15,9049.66,47.58,521.27,2388.18,8127.27,8.4439,393,38.87,23.3074,0
642.69,1584.46,1408.21,553.73,2388.16,9041.92,47.32,521.95,2388.1,8124.15,8.4267,393,38.67,23.3825,0
642.56,1588.83,1408.18,553.39,2388.09,9038.09,47.44,521.59,2388.09,8127.11,8.4402,394,38.82,23.234,0
641.88,1588.81,1403.19,553.56,2388.14,9048.09,47.52,521.49,2388.15,8128.81,8.4461,394,38.93,23.2628,0
642.16,1583.86,1405.41,553.58,2388.1,9040.83,47.45,521.48,2388.09,8122.06,8.4447,392,38.91,23.2433,0
642.39,1583.05,1406.26,553.65,2388.09,9049.04,47.37,521.22,2388.08,8125.4,8.388,394,38.65,23.3791,0
642.86,1585.13,1401.19,553.48,2388.1,9038.96,47.54,521.63,2388.13,8125.81,8.4439,394,38.91,23.3318,0
642.92,1588.65,1404.13,553.44,2388.08,9049.76,47.43,521.68,2388.11,8123.39,8.4186,394,38.98,23.3514,0
642.52,1585.93,1397.69,553.24,2388.09,9042.41,47.28,521.51,2388.16,8127.79,8.4332,395,38.99,23.1449,0
642.2,1589.69,1400.05,553.19,2388.2,9045.45,47.46,521.46,2388.08,8120.9,8.4665,394,38.93,23.2982,0
642.59,1587.24,1401.28,553.55,2388.09,9049.32,47.5,521.54,2388.14,8124.62,8.4456,394,38.64,23.4128,0
642.68,1590.54,1408.6,553.92,2388.08,9043.54,47.61,521.52,2388.12,8123.34,8.4266,392,38.95,23.2796,0
642.47,1590.97,1401.91,553.03,2388.1,9053.64,47.25,521.81,2388.08,8131.44,8.4216,393,38.77,23.2824,0
642.54,1589.68,1408.52,553.91,2388.05,9046.74,47.56,521.52,2388.04,8122.27,8.4391,392,38.74,23.3395,0
642.56,1588.87,1405.9,553.62,2388.13,9042.06,47.43,521.39,2388.12,8127.06,8.4368,393,38.78,23.2307,0
642.69,1597.83,1406.85,553.57,2388.07,9041.53,47.51,521.48,2388.03,8125.8,8.4872,392,38.82,23.1703,0
642.51,1594.99,1408.83,554.35,2388.1,9039.13,47.4,521.04,2388.14,8127.74,8.4508,394,38.78,23.2674,0
642.44,1592.53,1420.87,553.31,2388.14,9040.22,47.6,521.56,2388.11,8119.92,8.426,392,38.95,23.3144,0
642.39,1587.18,1402.52,553.48,2388.09,9037.04,47.34,521.51,2388.14,8126.56,8.4603,393,38.87,23.3685,0
642.64,1587.76,1404.36,553.81,2388.13,9038.1,47.52,521.67,2388.07,8126.24,8.4201,393,38.69,23.3583,0
642.53,1590.9,1402.35,553.59,2388.15,9043.63,47.49,521.57,2388.12,8128.88,8.4353,393,38.86,23.2487,0
642.47,1582.39,1400.39,553.32,2388.06,9044.92,47.43,521.73,2388.16,8129.76,8.4098,393,38.9,23.2733,0
642.68,1591.18,1404.03,553.56,2388.13,9046.48,47.5,521.21,2388.1,8120.71,8.429,392,38.68,23.3265,0
642.17,1594.22,1409.44,553.32,2388.09,9042.68,47.37,521.25,2388.09,8123.0,8.451,393,38.79,23.2463,0
642.23,1585.87,1408.75,553.5,2388.1,9049.27,47.37,521.75,2388.12,8121.42,8.4199,393,38.85,23.3315,0
642.64,1586.82,1405.48,554.08,2388.08,9046.15,47.47,521.71,2388.1,8121.83,8.4446,394,38.81,23.3549,0
642.46,1581.54,1412.48,553.39,2388.11,9038.73,47.47,521.24,2388.13,8120.22,8.4698,392,38.89,23.251,0
642.37,1585.53,1413.3,553.24,2388.15,9049.49,47.57,521.37,2388.1,8118.49,8.3968,392,38.73,23.3385,0
642.4,1590.5,1405.33,553.78,2388.12,9036.2,47.64,522.02,2388.17,8118.9,8.4126,394,38.77,23.2555,0
642.03,1587.15,1413.84,552.84,2388.12,9047.04,47.41,521.09,2388.1,8124.79,8.4357,393,38.71,23.3136,0
642.45,1580.71,1405.26,553.65,2388.14,9046.13,47.6,521.24,2388.1,8123.45,8.4409,394,38.81,23.3381,0
642.47,1592.67,1413.98,553.65,2388.16,9045.61,47.51,521.48,2388.15,8126.37,8.4634,392,38.75,23.1933,0
642.83,1597.59,1406.13,553.58,2388.12,9044.81,47.56,521.73,2388.07,8127.3,8.4106,394,38.85,23.4196,0
642.72,1590.03,1401.26,553.65,2388.09,9046.82,47.54,521.67,2388.1,8122.57,8.4594,391,38.8,23.3121,0
642.75,1586.28,1408.76,553.24,2388.12,9045.86,47.42,521.32,2388.15,8120.88,8.4215,393,38.84,23.213,0
642.3,1587.0,1403.45,554.1,2388.14,9042.47,47.46,521.48,2388.09,8128.51,8.3925,392,38.8,23.2519,0
642.38,1589.64,1408.81,553.72,2388.19,9044.28,47.59,521.61,2388.1,8126.88,8.4216,393,38.89,23.3169,0
642.24,1588.94,1403.8,553.98,2388.09,9035.25,47.47,521.55,2388.08,8126.19,8.4336,392,38.62,23.3154,0
642.42,1587.56,1410.79,553.27,2388.08,9045.68,47.57,521.49,2388.12,8123.19,8.4377,393,38.77,23.4222,0
643.09,1585.47,1407.01,553.42,2388.14,9040.33,47.54,521.54,2388.1,8120.5,8.3988,395,39.0,23.3374,0
642.5,1590.63,1407.94,553.49,2388.12,9042.85,47.49,521.18,2388.13,8123.1,8.4742,393,38.93,23.3429,0
643.01,1588.06,1411.18,553.0,2388.17,9047.97,47.56,520.69,2388.13,8123.43,8.4097,393,38.81,23.2695,0
642.47,1593.21,1409.76,552.57,2388.16,9038.45,47.46,521.25,2388.13,8123.25,8.4229,392,38.72,23.3038,0
641.97,1589.95,1404.21,552.88,2388.15,9034.95,47.46,521.71,2388.12,8125.11,8.4222,394,38.97,23.264,0
642.22,1589.96,1403.56,553.07,2388.14,9041.64,47.69,521.71,2388.16,8120.38,8.4329,393,38.97,23.361,0
642.23,1584.88,1410.52,553.37,2388.13,9038.45,47.53,521.28,2388.11,8121.02,8.4285,395,38.88,23.34,0
642.81,1596.21,1404.58,553.19,2388.12,9042.97,47.6,521.17,2388.14,8127.32,8.4117,393,38.76,23.3472,0
642.44,1592.46,1407.2,553.41,2388.13,9045.1,47.57,521.57,2388.09,8126.67,8.4693,392,38.73,23.2797,0
642.45,1589.51,1410.95,554.41,2388.13,9048.1,47.48,521.54,2388.18,8130.14,8.4366,393,38.77,23.3394,0
642.91,1588.96,1406.56,554.07,2388.13,9037.92,47.49,521.42,2388.11,8119.75,8.4235,393,39.0,23.3193,0
642.35,1582.68,1412.05,553.8,2388.11,9046.21,47.7,521.69,2388.14,8126.47,8.4249,393,38.91,23.2647,0
642.47,1586.26,1409.22,553.36,2388.09,9044.15,47.62,521.42,2388.13,8125.13,8.4517,392,38.77,23.4278,0
643.07,1584.65,1404.88,553.73,2388.1,9046.14,47.54,521.78,2388.18,8121.34,8.4442,394,38.91,23.2717,0
643.13,1592.51,1402.31,553.35,2388.06,9043.13,47.48,521.5,2388.16,8120.58,8.4633,393,39.04,23.3897,0
642.73,1589.93,1410.69,553.62,2388.1,9035.59,47.5,521.28,2388.2,8118.62,8.4314,392,38.68,23.2983,0
642.17,1593.36,1405.79,553.96,2388.16,9045.27,47.4,521.15,2388.13,8123.16,8.4287,392,38.84,23.3721,0
642.38,1587.19,1407.16,552.83,2388.13,9040.69,47.41,521.49,2388.09,8120.62,8.4347,394,38.91,23.2298,0
642.46,1598.89,1406.58,553.85,2388.06,9046.39,47.58,521.38,2388.13,8126.97,8.4622,392,38.86,23.2379,0
642.19,1584.42,1411.25,554.01,2388.13,9045.79,47.37,521.3,2388.16,8125.55,8.4419,393,38.72,23.2351,0
642.95,1582.39,1406.52,553.35,2388.15,9040.85,47.76,521.35,2388.07,8119.88,8.4583,393,39.02,23.3573,0
642.53,1590.31,1404.22,553.66,2388.11,9046.88,47.62,521.46,2388.17,8126.12,8.4442,393,38.74,23.2201,0
642.56,1586.48,1413.01,553.91,2388.13,9041.69,47.46,522.07,2388.04,8120.37,8.4096,393,38.88,23.3891,0
642.58,1585.71,1403.16,553.63,2388.12,9044.27,47.57,521.69,2388.14,8119.0,8.4487,394,39.03,23.3713,0
642.85,1586.13,1410.75,553.76,2388.16,9048.0,47.32,521.94,2388.12,8126.45,8.4341,393,38.88,23.3569,0
642.92,1592.34,1414.84,553.87,2388.1,9049.35,47.62,521.26,2388.11,8117.81,8.4591,392,38.91,23.356,0
642.53,1589.59,1404.32,552.77,2388.11,9039.16,47.62,521.44,2388.13,8123.5,8.4434,392,38.74,23.3309,0
642.64,1594.83,1408.52,554.14,2388.12,9044.02,47.6,521.66,2388.11,8131.18,8.4346,393,38.75,23.2718,0
642.29,1593.64,1405.12,552.81,2388.09,9047.16,47.61,521.58,2388.13,8126.62,8.4584,394,38.96,23.3008,0
642.39,1589.8,1408.87,553.37,2388.14,9042.75,47.48,521.6,2388.11,8128.12,8.4127,393,38.85,23.2634,0
642.84,1595.12,1411.97,553.55,2388.1,9040.62,47.44,521.1,2388.1,8120.54,8.4772,394,38.75,23.2638,0
642.4,1586.66,1405.04,553.76,2388.1,9034.04,47.48,520.84,2388.12,8120.09,8.4348,391,38.79,23.2009,0
642.26,1594.3,1403.98,553.35,2388.13,9037.84,47.7,521.71,2388.11,8125.82,8.4434,394,38.81,23.3079,0
642.65,1590.89,1409.85,553.61,2388.16,9043.84,47.56,521.17,2388.17,8125.09,8.4433,393,38.99,23.4086,0
642.51,1594.05,1410.93,553.51,2388.18,9040.34,47.79,521.39,2388.12,8119.54,8.3986,395,38.86,23.3321,0
642.65,1597.2,1405.47,553.8,2388.18,9037.7,47.48,521.3,2388.16,8120.5,8.4626,394,38.9,23.3868,0
642.49,1592.1,1408.22,552.33,2388.12,9048.25,47.48,521.7,2388.11,8120.04,8.4521,394,38.73,23.2556,0
643.03,1595.21,1408.91,553.14,2388.11,9036.4,47.47,521.66,2388.13,8125.03,8.3924,394,38.88,23.3604,0
642.7,1591.64,1410.58,553.19,2388.1,9041.16,47.65,520.73,2388.11,8123.75,8.449,393,38.64,23.2651,0
642.86,1592.99,1413.86,553.73,2388.2,9045.9,47.51,521.31,2388.2,8125.35,8.4613,393,38.8,23.3353,0
642.88,1592.98,1414.39,552.67,2388.15,9041.98,47.43,521.42,2388.14,8121.62,8.4366,392,38.76,23.271,0
642.78,1595.76,1406.17,553.87,2388.11,9036.02,47.51,521.91,2388.14,8125.51,8.4289,393,38.74,23.2731,0
642.83,1585.48,1412.8,553.04,2388.08,9038.51,47.46,521.61,2388.15,8124.1,8.4312,392,38.95,23.3029,0
642.86,1578.91,1406.92,553.32,2388.1,9042.33,47.65,521.22,2388.13,8121.98,8.4634,394,38.85,23.3135,0
642.65,1592.61,1407.44,553.5,2388.14,9035.75,47.52,521.5,2388.1,8122.18,8.4675,393,38.63,23.4095,0
642.53,1588.28,1407.71,552.83,2388.09,9050.19,47.49,521.5,2388.08,8120.0,8.4313,394,38.78,23.3678,0
642.66,1586.92,1416.08,553.4,2388.15,9044.31,47.56,521.16,2388.16,8125.29,8.4226,394,38.89,23.322,0
642.66,1583.44,1417.08,553.39,2388.14,9041.54,47.44,521.87,2388.14,8120.97,8.4283,393,38.89,23.2849,0
642.39,1586.94,1409.76,553.21,2388.13,9035.39,47.56,521.45,2388.16,8119.37,8.434,395,38.75,23.2536,0
642.58,1592.09,1415.66,553.57,2388.14,9044.78,47.59,521.28,2388.09,8127.96,8.4342,395,38.81,23.3212,0
642.82,1588.72,1411.37,553.12,2388.13,9043.68,47.48,521.73,2388.11,8122.78,8.4705,392,38.89,23.2251,0
642.77,1588.74,1408.76,553.15,2388.17,9047.78,47.51,521.61,2388.1,8126.2,8.4622,394,38.85,23.1845,0
642.52,1581.54,1412.35,553.3,2388.19,9043.95,47.67,521.02,2388.15,8116.73,8.4662,395,38.98,23.3584,0
642.54,1587.07,1404.55,553.94,2388.14,9037.76,47.52,521.18,2388.18,8131.23,8.4481,392,38.7,23.355,0
642.84,1592.52,1406.73,553.66,2388.15,9045.91,47.56,521.19,2388.13,8123.19,8.4144,392,38.79,23.41,0
642.78,1593.34,1407.16,553.15,2388.11,9041.99,47.64,521.22,2388.11,8124.32,8.4334,392,38.6,23.4189,0
642.96,1586.07,1410.67,552.61,2388.1,9035.79,47.3,521.67,2388.09,8127.08,8.4341,393,38.86,23.2544,0
642.9,1584.68,1405.65,553.47,2388.14,9037.64,47.58,521.43,2388.08,8127.68,8.4586,394,38.95,23.1837,0
642.74,1592.48,1409.7,553.72,2388.17,9036.58,47.41,521.19,2388.17,8125.29,8.4336,392,38.86,23.4707,0
643.01,1586.68,1408.29,553.93,2388.12,9039.56,47.73,521.75,2388.19,8121.5,8.4318,394,38.83,23.3103,0
642.91,1599.13,1410.29,553.3,2388.09,9042.37,47.58,521.43,2388.12,8121.94,8.401,393,38.87,23.3257,0
642.59,1579.79,1414.04,552.8,2388.15,9052.67,47.55,521.13,2388.1,8122.97,8.4532,392,38.86,23.2572,0
642.64,1591.96,1412.82,553.64,2388.16,9043.75,47.71,521.38,2388.18,8125.39,8.4813,392,38.81,23.2443,0
642.65,1585.18,1408.59,553.04,2388.12,9042.95,47.46,521.36,2388.18,8118.79,8.4346,393,38.65,23.3009,0
642.85,1594.64,1413.67,552.92,2388.13,9044.83,47.31,520.83,2388.12,8126.22,8.443,392,38.81,23.3651,0
642.75,1593.82,1410.94,553.6,2388.14,9044.2,47.57,520.91,2388.13,8118.7,8.4235,392,38.89,23.2634,0
642.6,1594.14,1408.99,553.35,2388.15,9046.85,47.47,521.09,2388.15,8123.76,8.4117,394,38.74,23.3068,0
642.21,1589.32,1416.92,552.6,2388.13,9036.21,47.63,521.18,2388.08,8115.31,8.4143,395,38.67,23.172,0
642.14,1588.76,1406.15,552.8,2388.12,9040.79,47.67,520.97,2388.17,8118.47,8.4766,394,38.82,23.4102,0
642.4,1587.53,1409.57,553.15,2388.19,9045.31,47.63,521.23,2388.13,8129.82,8.4313,393,38.84,23.1418,0
642.74,1586.68,1412.68,552.77,2388.19,9036.54,47.57,521.52,2388.17,8121.03,8.4327,393,38.66,23.379,0
642.98,1590.2,1423.02,553.2,2388.15,9040.29,47.49,521.46,2388.14,8126.21,8.4677,393,38.8,23.2364,0
642.74,1595.32,1415.52,552.79,2388.19,9040.33,47.71,521.33,2388.15,8121.47,8.4234,391,38.83,23.3571,0
643.35,1580.43,1414.79,553.51,2388.11,9043.91,47.46,520.76,2388.18,8115.1,8.4308,393,38.78,23.2583,0
643.33,1588.5,1407.41,553.25,2388.15,9044.29,47.61,521.44,2388.19,8122.6,8.4479,394,38.62,23.2458,0
642.63,1594.01,1412.72,553.52,2388.16,9041.68,47.43,521.46,2388.15,8116.97,8.4405,395,38.85,23.3376,0
642.98,1590.29,1409.77,553.14,2388.13,9039.09,47.64,521.32,2388.11,8124.88,8.4467,393,38.8,23.2048,0
642.65,1593.23,1407.32,553.09,2388.15,9038.5,47.46,521.14,2388.14,8122.16,8.4722,394,38.97,23.2277,0
642.76,1590.7,1407.75,552.91,2388.13,9042.55,47.59,521.41,2388.14,8129.51,8.4365,393,38.59,23.1774,0
642.62,1591.98,1416.17,552.69,2388.1,9037.86,47.64,520.8,2388.14,8123.13,8.4223,393,38.87,23.217,0
642.84,1595.79,1410.97,552.75,2388.16,9039.05,47.8,521.34,2388.17,8120.97,8.4148,394,39.03,23.2345,0
643.13,1595.5,1403.72,553.38,2388.16,9043.27,47.55,520.8,2388.13,8124.41,8.4603,393,38.87,23.3049,0
642.63,1597.65,1414.48,553.27,2388.16,9036.55,47.6,520.8,2388.1,8128.07,8.4165,394,38.83,23.2563,0
643.29,1595.36,1405.91,553.14,2388.1,9041.63,47.54,521.47,2388.14,8118.34,8.4402,393,38.88,23.344,0
642.61,1587.04,1411.51,553.08,2388.2,9043.48,47.73,521.13,2388.14,8126.03,8.4726,393,38.84,23.3082,0
642.87,1591.05,1411.87,552.99,2388.12,9036.32,47.72,521.01,2388.16,8123.41,8.4675,394,38.69,23.2386,0
642.22,1585.6,1413.68,553.26,2388.18,9043.35,47.65,521.04,2388.15,8126.83,8.4482,392,38.67,23.2438,0
642.6,1598.63,1414.38,552.66,2388.2,9033.68,47.72,521.25,2388.19,8120.92,8.4864,395,38.8,23.3025,0
642.89,1588.55,1403.7,552.54,2388.17,9040.38,47.7,520.65,2388.14,8120.06,8.4425,393,38.85,23.2916,0
643.14,1590.41,1413.02,553.03,2388.16,9043.63,47.6,521.66,2388.16,8119.89,8.4438,393,38.88,23.1907,0
642.82,1583.5,1406.51,553.61,2388.16,9036.28,47.68,521.02,2388.22,8125.55,8.4148,393,38.93,23.1583,0
642.72,1590.8,1411.5,553.69,2388.13,9042.59,47.59,520.37,2388.21,8121.66,8.4822,393,38.72,23.2788,0
642.57,1594.49,1413.86,553.02,2388.11,9038.89,47.73,521.19,2388.19,8122.35,8.4507,394,38.69,23.3099,0
642.45,1591.55,1407.95,553.19,2388.13,9038.98,47.75,521.05,2388.19,8121.69,8.4802,393,38.75,23.2413,0
643.7,1592.24,1413.75,553.05,2388.21,9041.11,47.78,520.94,2388.15,8117.24,8.4241,393,38.72,23.357,0
642.95,1587.68,1417.96,552.68,2388.18,9039.54,47.87,521.06,2388.11,8120.97,8.4634,393,38.64,23.2815,0
642.64,1590.89,1407.71,552.73,2388.19,9040.27,47.82,520.44,2388.18,8121.29,8.4753,393,38.7,23.3358,0
642.94,1591.7,1411.1,553.39,2388.16,9032.68,47.68,520.48,2388.16,8124.27,8.4806,393,38.7,23.3186,0
643.54,1595.67,1412.7,552.51,2388.21,9040.49,47.72,521.09,2388.16,8119.47,8.4606,394,38.83,23.2144,0
643.4,1596.1,1403.93,552.55,2388.16,9042.76,47.68,521.18,2388.17,8115.52,8.4382,393,38.79,23.2243,0
642.83,1593.63,1408.34,552.97,2388.19,9045.25,47.62,521.07,2388.18,8120.66,8.4598,394,38.77,23.2463,0
642.41,1590.98,1408.72,552.05,2388.17,9043.12,47.64,521.07,2388.17,8125.19,8.4525,393,38.83,23.283,0
642.42,1586.4,1419.17,552.98,2388.19,9049.45,47.75,520.84,2388.11,8123.38,8.4527,395,38.78,23.309,0
642.78,1599.82,1409.41,552.87,2388.18,9038.52,47.66,521.05,2388.17,8126.17,8.4412,393,38.79,23.1684,0
643.44,1584.06,1415.64,553.1,2388.11,9035.79,47.46,520.92,2388.22,8119.5,8.5047,393,38.65,23.213,0
643.13,1591.1,1410.53,553.61,2388.11,9046.61,47.59,520.88,2388.2,8126.82,8.4198,393,38.87,23.3083,0
642.92,1591.53,1418.03,552.54,2388.12,9040.11,47.91,520.94,2388.21,8117.78,8.4655,393,38.71,23.3017,0
642.73,1600.64,1417.08,553.05,2388.18,9045.25,47.68,521.32,2388.21,8126.17,8.4452,395,38.61,23.325,0
643.32,1589.99,1412.2,552.52,2388.2,9035.15,47.61,521.6,2388.12,8116.98,8.4253,393,38.74,23.2227,0
